donor,source_path,archive_path,classification,reason,bytes,sha256
MobileKit,HTML/page-under-construction.html,02_MOBILEKIT/reference_screens/page-under-construction.html,REFERENCE,Mobile screen/component layout reference; convert to Titan components rather than shipping unchanged.,3051,27ff5d20b719d3976266c49cc2497d608d622c0436c270af99d5751c6efc030e
MobileKit,HTML/assets/sass/_body.scss,02_MOBILEKIT/reuse_candidates/design_system/assets/sass/_body.scss,REUSE_CANDIDATE,Mobile-first Sass component or layout pattern.,885,ecb972225ad2f3ad3264d2b6e1e9842dc5698972321b5e5f28c5a49832fa552b
MobileKit,HTML/assets/sass/_darkmode.scss,02_MOBILEKIT/reuse_candidates/design_system/assets/sass/_darkmode.scss,REUSE_CANDIDATE,Mobile-first Sass component or layout pattern.,22921,27cdfdc968912dafd1b56d06e1ae1c689c5dc398bf7421d9f99a066d6c42f53f
MobileKit,HTML/assets/sass/_rtl.scss,02_MOBILEKIT/reuse_candidates/design_system/assets/sass/_rtl.scss,REUSE_CANDIDATE,Mobile-first Sass component or layout pattern.,16283,1c26d3773fa3c104f6b6575f978293cdd981078daae9564a3aabce266dd61f31
MobileKit,HTML/assets/sass/_theme-settings.scss,02_MOBILEKIT/reuse_candidates/design_system/assets/sass/_theme-settings.scss,REUSE_CANDIDATE,Mobile-first Sass component or layout pattern.,1902,586baac34e964cfa79be0f24939a804bf0d4a68bfeae92120b4b2f5c671dbc36
MobileKit,HTML/assets/sass/_ui-framework.scss,02_MOBILEKIT/reuse_candidates/design_system/assets/sass/_ui-framework.scss,REUSE_CANDIDATE,Mobile-first Sass component or layout pattern.,1470,a37e0d012f63acc8497ffebfffedd89a7bbc684f796ad5d76d4997b4dd3ad2bd
MobileKit,HTML/assets/sass/framework/_accordion.scss,02_MOBILEKIT/reuse_candidates/design_system/assets/sass/framework/_accordion.scss,REUSE_CANDIDATE,Mobile-first Sass component or layout pattern.,3152,1a89f275a87fa771a3aff82345ddac76236150e4dbc634ba2b55bd9e55fa93e3
MobileKit,HTML/assets/sass/framework/_actionsheet.scss,02_MOBILEKIT/reuse_candidates/design_system/assets/sass/framework/_actionsheet.scss,REUSE_CANDIDATE,Mobile-first Sass component or layout pattern.,3411,1178bc58c2e184ce1aa9913e467d421b8368afda0de2ce40ed4582139d901077
MobileKit,HTML/assets/sass/framework/_adbox.scss,02_MOBILEKIT/reuse_candidates/design_system/assets/sass/framework/_adbox.scss,REUSE_CANDIDATE,Mobile-first Sass component or layout pattern.,818,1569cde84f5bcc948cd685b4aefb8a8e45afcae75a1c817c2041efea00126723
MobileKit,HTML/assets/sass/framework/_add-to-home.scss,02_MOBILEKIT/reuse_candidates/design_system/assets/sass/framework/_add-to-home.scss,REUSE_CANDIDATE,Mobile-first Sass component or layout pattern.,2403,67e30c9b167fc1271de90f682a1143649c32d9daed5f48e6c35aa53313b038bd
MobileKit,HTML/assets/sass/framework/_alert.scss,02_MOBILEKIT/reuse_candidates/design_system/assets/sass/framework/_alert.scss,REUSE_CANDIDATE,Mobile-first Sass component or layout pattern.,2587,dd8888ca81d9e5b20098cf2dbe0787a48138d3013efacd382dc85500a1ed4103
MobileKit,HTML/assets/sass/framework/_badge.scss,02_MOBILEKIT/reuse_candidates/design_system/assets/sass/framework/_badge.scss,REUSE_CANDIDATE,Mobile-first Sass component or layout pattern.,1740,9e1d4ef96e4933c8f0cbe17f618170a174707f10742bb9e20c85dca7ef5148e8
MobileKit,HTML/assets/sass/framework/_blog.scss,02_MOBILEKIT/reuse_candidates/design_system/assets/sass/framework/_blog.scss,REUSE_CANDIDATE,Mobile-first Sass component or layout pattern.,691,96ff87108000b150e852bee5877f55ee0603eed61c650a1787ca570f1e06fde9
MobileKit,HTML/assets/sass/framework/_button.scss,02_MOBILEKIT/reuse_candidates/design_system/assets/sass/framework/_button.scss,REUSE_CANDIDATE,Mobile-first Sass component or layout pattern.,8783,13dd1086e54f8ed62f53b7ac0aaa16ba582359ffcfae533db13c759e305e7e5a
MobileKit,HTML/assets/sass/framework/_card.scss,02_MOBILEKIT/reuse_candidates/design_system/assets/sass/framework/_card.scss,REUSE_CANDIDATE,Mobile-first Sass component or layout pattern.,2231,566f00283062a4ce16b0e9c87f154490fe6f5ba32eebd8a21a4296b572e636aa
MobileKit,HTML/assets/sass/framework/_carousel.scss,02_MOBILEKIT/reuse_candidates/design_system/assets/sass/framework/_carousel.scss,REUSE_CANDIDATE,Mobile-first Sass component or layout pattern.,1308,0901d7764e47d95ad2e412afd388aa6545c52f6ea705ab9d0dc8190ee4561e5d
MobileKit,HTML/assets/sass/framework/_checkbox-radio-toggle.scss,02_MOBILEKIT/reuse_candidates/design_system/assets/sass/framework/_checkbox-radio-toggle.scss,REUSE_CANDIDATE,Mobile-first Sass component or layout pattern.,3052,b4088589cc00f837ec82434c71a150766e0e8bd078b36744eec734acc11b2c20
MobileKit,HTML/assets/sass/framework/_chips.scss,02_MOBILEKIT/reuse_candidates/design_system/assets/sass/framework/_chips.scss,REUSE_CANDIDATE,Mobile-first Sass component or layout pattern.,3126,d3c221c43e70072d2ce76bf6d66bfb3b2fbf5a95405a0b4061eb766bd2345114
MobileKit,HTML/assets/sass/framework/_color-class.scss,02_MOBILEKIT/reuse_candidates/design_system/assets/sass/framework/_color-class.scss,REUSE_CANDIDATE,Mobile-first Sass component or layout pattern.,2953,d73939e1a18ed6165c447ffcb1c7a76fd22d03bdda6c3746f3850b3c71ec5d0f
MobileKit,HTML/assets/sass/framework/_comment.scss,02_MOBILEKIT/reuse_candidates/design_system/assets/sass/framework/_comment.scss,REUSE_CANDIDATE,Mobile-first Sass component or layout pattern.,1825,2a48c781db364df5bccbfb3920ac94dca39353afa5340e26836d6152494fbd37
MobileKit,HTML/assets/sass/framework/_dialog.scss,02_MOBILEKIT/reuse_candidates/design_system/assets/sass/framework/_dialog.scss,REUSE_CANDIDATE,Mobile-first Sass component or layout pattern.,2540,d57c54e40f1c8808e5781d32a79c618d1ec5a93f5ac5c43edea04e0746f93f3a
MobileKit,HTML/assets/sass/framework/_divider.scss,02_MOBILEKIT/reuse_candidates/design_system/assets/sass/framework/_divider.scss,REUSE_CANDIDATE,Mobile-first Sass component or layout pattern.,459,c5aab6fad243a495453c9a9e5a25654aa8daafcb3980c0cac4935a21d14e808b
MobileKit,HTML/assets/sass/framework/_dropdown.scss,02_MOBILEKIT/reuse_candidates/design_system/assets/sass/framework/_dropdown.scss,REUSE_CANDIDATE,Mobile-first Sass component or layout pattern.,1208,a4cbb2bc869fc24c5252de0f43ff0f97e2da4952103da1df48f2e2852fddc766
MobileKit,HTML/assets/sass/framework/_e-commerce.scss,02_MOBILEKIT/reuse_candidates/design_system/assets/sass/framework/_e-commerce.scss,REUSE_CANDIDATE,Mobile-first Sass component or layout pattern.,1653,756940de9317d5dba50bc7c5d452562ea1a70118246dc0d91a173e89d8bf83bc
MobileKit,HTML/assets/sass/framework/_error-page.scss,02_MOBILEKIT/reuse_candidates/design_system/assets/sass/framework/_error-page.scss,REUSE_CANDIDATE,Mobile-first Sass component or layout pattern.,904,ae7c4ca6cf43f783d989cd3a4bb27b3e2b9c2e873a3e535856966bd6b09a66d6
MobileKit,HTML/assets/sass/framework/_fab-button.scss,02_MOBILEKIT/reuse_candidates/design_system/assets/sass/framework/_fab-button.scss,REUSE_CANDIDATE,Mobile-first Sass component or layout pattern.,3364,bffb08d1bb6293faf2871e9d0c173082c6f90ef4cc6342d8f2786389e13d1dac
MobileKit,HTML/assets/sass/framework/_form-validation.scss,02_MOBILEKIT/reuse_candidates/design_system/assets/sass/framework/_form-validation.scss,REUSE_CANDIDATE,Mobile-first Sass component or layout pattern.,4109,4ccc04aaf6ef09ba14ffa6830a4acd827d26f6c87d370fc34bd1569aed372fd6
MobileKit,HTML/assets/sass/framework/_form-wizard.scss,02_MOBILEKIT/reuse_candidates/design_system/assets/sass/framework/_form-wizard.scss,REUSE_CANDIDATE,Mobile-first Sass component or layout pattern.,1614,c7befac45c548c487b1731211f5dea0776ea380320caf11e287cc5a4eb596219
MobileKit,HTML/assets/sass/framework/_go-to-top.scss,02_MOBILEKIT/reuse_candidates/design_system/assets/sass/framework/_go-to-top.scss,REUSE_CANDIDATE,Mobile-first Sass component or layout pattern.,477,fb28f804e87b7d918fa3329a0ca8adbf816dd5898462e17cab514b22d1ccd6f5
MobileKit,HTML/assets/sass/framework/_grid.scss,02_MOBILEKIT/reuse_candidates/design_system/assets/sass/framework/_grid.scss,REUSE_CANDIDATE,Mobile-first Sass component or layout pattern.,4102,5924c9530c73ef8e33edc48863b7194d00dcd6dff63fda29f521a21abd1f7924
MobileKit,HTML/assets/sass/framework/_icon.scss,02_MOBILEKIT/reuse_candidates/design_system/assets/sass/framework/_icon.scss,REUSE_CANDIDATE,Mobile-first Sass component or layout pattern.,815,cf59120f8ef0fc931755742aa703f74d12da596491201d77661945f4cc5beda6
MobileKit,HTML/assets/sass/framework/_image.scss,02_MOBILEKIT/reuse_candidates/design_system/assets/sass/framework/_image.scss,REUSE_CANDIDATE,Mobile-first Sass component or layout pattern.,1268,ecbe3758bcd92b15306cf813974a24f81fe9dfac92dd818ea412f79bd65d2696
MobileKit,HTML/assets/sass/framework/_inputs.scss,02_MOBILEKIT/reuse_candidates/design_system/assets/sass/framework/_inputs.scss,REUSE_CANDIDATE,Mobile-first Sass component or layout pattern.,6208,87fcf946b0e0afd7989a8a9aa22e53f97321dbb92e32095045366f1f13440420
MobileKit,HTML/assets/sass/framework/_invoice.scss,02_MOBILEKIT/reuse_candidates/design_system/assets/sass/framework/_invoice.scss,REUSE_CANDIDATE,Mobile-first Sass component or layout pattern.,2827,f361c47ea9ce14c709429586f48752717b56090e8b794a8f97efdba4befc6fca
MobileKit,HTML/assets/sass/framework/_listview.scss,02_MOBILEKIT/reuse_candidates/design_system/assets/sass/framework/_listview.scss,REUSE_CANDIDATE,Mobile-first Sass component or layout pattern.,7451,71cab9819808f47bb8fcc2862381f02c39e8c50c95cbf7adfc82fe707520c24c
MobileKit,HTML/assets/sass/framework/_loader.scss,02_MOBILEKIT/reuse_candidates/design_system/assets/sass/framework/_loader.scss,REUSE_CANDIDATE,Mobile-first Sass component or layout pattern.,452,c0171224a5ba42cdaa87a53551deab516792a0238f837eaba720d1a3c077b30b
MobileKit,HTML/assets/sass/framework/_login.scss,02_MOBILEKIT/reuse_candidates/design_system/assets/sass/framework/_login.scss,REUSE_CANDIDATE,Mobile-first Sass component or layout pattern.,591,580d7e5e6be4e1b23bbbdafe9f5a67050272c898d09295d4e44d388475b359e4
MobileKit,HTML/assets/sass/framework/_messages.scss,02_MOBILEKIT/reuse_candidates/design_system/assets/sass/framework/_messages.scss,REUSE_CANDIDATE,Mobile-first Sass component or layout pattern.,2049,18068e9d371b0c55217221ee9862b4f656818bd73ffcf92b470a3e7e113128ab
MobileKit,HTML/assets/sass/framework/_modal.scss,02_MOBILEKIT/reuse_candidates/design_system/assets/sass/framework/_modal.scss,REUSE_CANDIDATE,Mobile-first Sass component or layout pattern.,1254,13f7d30c71f269ef0c30a968c9c21b69f1c87fddcdb4a1c28e7c184199a567db
MobileKit,HTML/assets/sass/framework/_notification.scss,02_MOBILEKIT/reuse_candidates/design_system/assets/sass/framework/_notification.scss,REUSE_CANDIDATE,Mobile-first Sass component or layout pattern.,4870,26149a5066132ae0954934e2c416b7968716c926a237a74cb96ce0ea2c0f4769
MobileKit,HTML/assets/sass/framework/_offcanvas.scss,02_MOBILEKIT/reuse_candidates/design_system/assets/sass/framework/_offcanvas.scss,REUSE_CANDIDATE,Mobile-first Sass component or layout pattern.,1448,a7e496e4a1d001179b21337aebe137e930ab3c96886b60ae25aaeafae4836dcd
MobileKit,HTML/assets/sass/framework/_online-detection.scss,02_MOBILEKIT/reuse_candidates/design_system/assets/sass/framework/_online-detection.scss,REUSE_CANDIDATE,Mobile-first Sass component or layout pattern.,75,12db982038f7b073489ac0a54ae964295468399814c33f7d9a020ebeb76628a8
MobileKit,HTML/assets/sass/framework/_os-detection.scss,02_MOBILEKIT/reuse_candidates/design_system/assets/sass/framework/_os-detection.scss,REUSE_CANDIDATE,Mobile-first Sass component or layout pattern.,144,45d828317bc82b3af59e42feceba43714bbcbab0be51dd0aa76f5edac4d1b20c
MobileKit,HTML/assets/sass/framework/_pagination.scss,02_MOBILEKIT/reuse_candidates/design_system/assets/sass/framework/_pagination.scss,REUSE_CANDIDATE,Mobile-first Sass component or layout pattern.,1073,9e25b9297a0dbdf9ac90862186a3e659552a7676a2d05463488a978ac919fbc6
MobileKit,HTML/assets/sass/framework/_preloader.scss,02_MOBILEKIT/reuse_candidates/design_system/assets/sass/framework/_preloader.scss,REUSE_CANDIDATE,Mobile-first Sass component or layout pattern.,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
MobileKit,HTML/assets/sass/framework/_profile.scss,02_MOBILEKIT/reuse_candidates/design_system/assets/sass/framework/_profile.scss,REUSE_CANDIDATE,Mobile-first Sass component or layout pattern.,1001,acd59fa95c3caa94defc10f01090af8de9103ee8b114d6691f300ed96697591c
MobileKit,HTML/assets/sass/framework/_progressbar.scss,02_MOBILEKIT/reuse_candidates/design_system/assets/sass/framework/_progressbar.scss,REUSE_CANDIDATE,Mobile-first Sass component or layout pattern.,1466,7278cf59538cbf53cca3590273df0f36dad830d1c0fe81039dd8733364d62cb5
MobileKit,HTML/assets/sass/framework/_search.scss,02_MOBILEKIT/reuse_candidates/design_system/assets/sass/framework/_search.scss,REUSE_CANDIDATE,Mobile-first Sass component or layout pattern.,2194,d7766cd0bef5f09b77c836468837db676cdaf600d3fa925d5fb3cd857f611a82
MobileKit,HTML/assets/sass/framework/_stepper.scss,02_MOBILEKIT/reuse_candidates/design_system/assets/sass/framework/_stepper.scss,REUSE_CANDIDATE,Mobile-first Sass component or layout pattern.,3040,2443b107e628109098514391eaea0411bb044312673dfd900e3176bb96649b9f
MobileKit,HTML/assets/sass/framework/_stories.scss,02_MOBILEKIT/reuse_candidates/design_system/assets/sass/framework/_stories.scss,REUSE_CANDIDATE,Mobile-first Sass component or layout pattern.,4597,3df0ddcacae54fdb158b70543e19479cfc25792ec18f76de2698010e8c513d68
MobileKit,HTML/assets/sass/framework/_table.scss,02_MOBILEKIT/reuse_candidates/design_system/assets/sass/framework/_table.scss,REUSE_CANDIDATE,Mobile-first Sass component or layout pattern.,928,33dc4749ab1ded12e025e31bd3d309e574d9f699057d57430a1e01a71405c8a7
MobileKit,HTML/assets/sass/framework/_tabs.scss,02_MOBILEKIT/reuse_candidates/design_system/assets/sass/framework/_tabs.scss,REUSE_CANDIDATE,Mobile-first Sass component or layout pattern.,2008,aca138f0d7ec393e082851b6e1122c741334672ba97e8e42d04cf7f0e88804e0
MobileKit,HTML/assets/sass/framework/_timeline.scss,02_MOBILEKIT/reuse_candidates/design_system/assets/sass/framework/_timeline.scss,REUSE_CANDIDATE,Mobile-first Sass component or layout pattern.,1286,4be7755c16d323c921a888bc7818012ee2a6befff081849d25d6a0eaf1d88dcd
MobileKit,HTML/assets/sass/framework/_toast.scss,02_MOBILEKIT/reuse_candidates/design_system/assets/sass/framework/_toast.scss,REUSE_CANDIDATE,Mobile-first Sass component or layout pattern.,1839,8003379d1e4c28d6f869813bfadfab4689238794c4f6437f97b6959b18eb0518
MobileKit,HTML/assets/sass/framework/_tooltip.scss,02_MOBILEKIT/reuse_candidates/design_system/assets/sass/framework/_tooltip.scss,REUSE_CANDIDATE,Mobile-first Sass component or layout pattern.,135,05f8d76dbe51205dfed3252519faaebc692c06bfe067fd852799833ef1918134
MobileKit,HTML/assets/sass/framework/_typography.scss,02_MOBILEKIT/reuse_candidates/design_system/assets/sass/framework/_typography.scss,REUSE_CANDIDATE,Mobile-first Sass component or layout pattern.,1946,8b2cc792b81d1a752014f520ffaa24ff4078ecd549929adcaa93eb6f693c675d
MobileKit,HTML/assets/sass/section/_bottomMenu.scss,02_MOBILEKIT/reuse_candidates/design_system/assets/sass/section/_bottomMenu.scss,REUSE_CANDIDATE,Mobile-first Sass component or layout pattern.,3175,e5f32ec00cb2ec807f8bb43b93f4774b8a59cbfe81c52af1b912641b406b2640
MobileKit,HTML/assets/sass/section/_content.scss,02_MOBILEKIT/reuse_candidates/design_system/assets/sass/section/_content.scss,REUSE_CANDIDATE,Mobile-first Sass component or layout pattern.,1385,046bdcafc89d0c85abc8d3c7e36258d9bc1964f0923c2c9b07c74f9f9c400963
MobileKit,HTML/assets/sass/section/_footer.scss,02_MOBILEKIT/reuse_candidates/design_system/assets/sass/section/_footer.scss,REUSE_CANDIDATE,Mobile-first Sass component or layout pattern.,1142,861eafe9b52884b621f2110c7d7c40be9b15eaa7d39b02f6cdbc1f7e931a46aa
MobileKit,HTML/assets/sass/section/_header.scss,02_MOBILEKIT/reuse_candidates/design_system/assets/sass/section/_header.scss,REUSE_CANDIDATE,Mobile-first Sass component or layout pattern.,3350,e50f46a6ee93ebd89a07e9efe51d73512c1a63431f0a55c4fd5cfcf38498eb90
MobileKit,HTML/assets/sass/section/_sidebar.scss,02_MOBILEKIT/reuse_candidates/design_system/assets/sass/section/_sidebar.scss,REUSE_CANDIDATE,Mobile-first Sass component or layout pattern.,3240,f716c2a506b8e8e62c66a23558830d5ec0c702b2b99f4c6c4031ad3c70158c5c
MobileKit,HTML/assets/sass/style.scss,02_MOBILEKIT/reuse_candidates/design_system/assets/sass/style.scss,REUSE_CANDIDATE,Mobile-first Sass component or layout pattern.,1672,debfc29be5ff81f5d26a8704c023c08072ac2ddfb13f2406678b25eb318f58c2
MobileKit,HTML/assets/css/style.css,02_MOBILEKIT/reuse_candidates/design_system/assets/css/style.css,REFERENCE,Compiled/vendor reference used to reproduce screen samples; retain license and modernize before use.,192817,7791017c6ee04b2c98c0a5c0329d5042a9bdfa5564d8dce1a8bb7f00d1b099e7
MobileKit,HTML/assets/css/inc/bootstrap/bootstrap.min.css,02_MOBILEKIT/reuse_candidates/design_system/assets/css/inc/bootstrap/bootstrap.min.css,REFERENCE,Compiled/vendor reference used to reproduce screen samples; retain license and modernize before use.,163826,8e23c3b3f22abb77e233c65f438c4190a773637c591d1fe15587bfddc6f81e6f
MobileKit,HTML/assets/css/inc/splide/splide.min.css,02_MOBILEKIT/reuse_candidates/design_system/assets/css/inc/splide/splide.min.css,REFERENCE,Compiled/vendor reference used to reproduce screen samples; retain license and modernize before use.,4140,12acf0cde9105ca35b079104e27341413fb68164085916505c077cf58748abc3
MobileKit,HTML/assets/js/lib/bootstrap.min.js,02_MOBILEKIT/reuse_candidates/design_system/assets/js/lib/bootstrap.min.js,REFERENCE,Compiled/vendor reference used to reproduce screen samples; retain license and modernize before use.,78080,286fc75be1e7b08b6e8f8c70b4b6f69bf77fcd9bec929694d122b44ecbb4858d
MobileKit,HTML/assets/js/plugins/progressbar-js/progressbar.min.js,02_MOBILEKIT/reuse_candidates/design_system/assets/js/plugins/progressbar-js/progressbar.min.js,REFERENCE,Compiled/vendor reference used to reproduce screen samples; retain license and modernize before use.,29989,f6f49ef6ced3e330cec2059ffdd99b2384972eddd6a23e67d4189ab0aa557d6f
MobileKit,HTML/assets/js/plugins/splide/splide.min.js,02_MOBILEKIT/reuse_candidates/design_system/assets/js/plugins/splide/splide.min.js,REFERENCE,Compiled/vendor reference used to reproduce screen samples; retain license and modernize before use.,29040,4a609c6dfff57a1865067c376468a736ee9f8d0578ef52c3063738c8c30986c9
MobileKit,HTML/assets/js/base.js,02_MOBILEKIT/adapt_required/pwa_runtime/assets/js/base.js,ADAPT,"Useful mobile/PWA behavior but uses legacy global DOM, innerHTML, localStorage, cache-first logic, or hard-coded manifest values.",35308,6c946755c338b3a1353a039277de43df7ad485a38b662cbd6b18e57f9ee64ee8
MobileKit,HTML/service-worker.js,02_MOBILEKIT/adapt_required/pwa_runtime/service-worker.js,ADAPT,"Useful mobile/PWA behavior but uses legacy global DOM, innerHTML, localStorage, cache-first logic, or hard-coded manifest values.",1470,a7cd21361114f0965602963b816f59060d6c5fe75e0deece0918b7e209a0d6e8
MobileKit,HTML/__manifest.json,02_MOBILEKIT/adapt_required/pwa_runtime/__manifest.json,ADAPT,"Useful mobile/PWA behavior but uses legacy global DOM, innerHTML, localStorage, cache-first logic, or hard-coded manifest values.",1638,87ddc7af85b4f696b059ebbabb05fb3b44e9f841afffb22a20835e38379498c8
MobileKit,HTML/assets/img/icon/128x128.png,02_MOBILEKIT/reuse_candidates/design_system/assets/img/icon/128x128.png,REFERENCE,PWA icon size reference; replace with generated Titan/company assets.,1938,32c259cfea837eb797bde6ecd18e660ffc3605e9335842b5d07ebc0443771116
MobileKit,HTML/assets/img/icon/144x144.png,02_MOBILEKIT/reuse_candidates/design_system/assets/img/icon/144x144.png,REFERENCE,PWA icon size reference; replace with generated Titan/company assets.,2219,0278e3bdad7885703ef115d1c2b39c4d32591ad405439bd126708332a574917d
MobileKit,HTML/assets/img/icon/152x152.png,02_MOBILEKIT/reuse_candidates/design_system/assets/img/icon/152x152.png,REFERENCE,PWA icon size reference; replace with generated Titan/company assets.,2247,047a25592d3065172d65bb11b3c44cbc5888368f4cc033dbeac5110739fb1872
MobileKit,HTML/assets/img/icon/192x192.png,02_MOBILEKIT/reuse_candidates/design_system/assets/img/icon/192x192.png,REFERENCE,PWA icon size reference; replace with generated Titan/company assets.,2716,1ab10ca9beed0813151df4d6d31e20c94750c69264246dd0a99ced5feaa6f3e3
MobileKit,HTML/assets/img/icon/384x384.png,02_MOBILEKIT/reuse_candidates/design_system/assets/img/icon/384x384.png,REFERENCE,PWA icon size reference; replace with generated Titan/company assets.,4624,d98590f5c1feb49e826ea39a3964dfc92b391ab7c5cef08df9ba7966bd088241
MobileKit,HTML/assets/img/icon/512x512.png,02_MOBILEKIT/reuse_candidates/design_system/assets/img/icon/512x512.png,REFERENCE,PWA icon size reference; replace with generated Titan/company assets.,5829,e8798131622e43598cd6f51cf04b3500056afefde7523826c49c831e660d0a42
MobileKit,HTML/assets/img/icon/72x72.png,02_MOBILEKIT/reuse_candidates/design_system/assets/img/icon/72x72.png,REFERENCE,PWA icon size reference; replace with generated Titan/company assets.,1500,fd80003540dcd7888c5b07d39de6e740e36f68b217d2e1a7103b123984003bf4
MobileKit,HTML/assets/img/icon/96x96.png,02_MOBILEKIT/reuse_candidates/design_system/assets/img/icon/96x96.png,REFERENCE,PWA icon size reference; replace with generated Titan/company assets.,1616,855bfdbbb5aea8d102b07afec2b28ddd2cb9fb78526853afc85dc30e4334c3b9
MobileKit,Documentation/plugin licenses/Bootstrap/LICENSE.txt,02_MOBILEKIT/third_party_licenses/Bootstrap/LICENSE.txt,LICENSE,Original third-party license text retained with extracted vendor code.,1130,99ecc185cd080798a8766c178fe352aa0800e227846f34b38b3abd517330459b
MobileKit,Documentation/plugin licenses/Bootstrap Icons/LICENSE.txt,02_MOBILEKIT/third_party_licenses/Bootstrap Icons/LICENSE.txt,LICENSE,Original third-party license text retained with extracted vendor code.,1092,96b19bb96ee378e615f9ea6f823a679cb9aa9faa32fe5f60331985cffcbbe2d2
MobileKit,Documentation/plugin licenses/Ionicons/LICENSE.txt,02_MOBILEKIT/third_party_licenses/Ionicons/LICENSE.txt,LICENSE,Original third-party license text retained with extracted vendor code.,1099,c89dabc60b2e4e1a04b33bd7010b5a56bb4725ffe8c00d793a5ae009fbbfebd8
MobileKit,Documentation/plugin licenses/Popperjs/LICENSE.txt,02_MOBILEKIT/third_party_licenses/Popperjs/LICENSE.txt,LICENSE,Original third-party license text retained with extracted vendor code.,1082,bf67e2c9b7974543bb18ced3a0b37f53729aaff953b442dd89a3adaf90fd93e8
MobileKit,Documentation/plugin licenses/ProgressBar.js/LICENSE.txt,02_MOBILEKIT/third_party_licenses/ProgressBar.js/LICENSE.txt,LICENSE,Original third-party license text retained with extracted vendor code.,1081,a4aa82bf7423e04a9984117f984010717c35a7e8ef7151548ed3e5f1117f32d8
MobileKit,Documentation/plugin licenses/ServiceWorker Cookbook/LICENSE.txt,02_MOBILEKIT/third_party_licenses/ServiceWorker Cookbook/LICENSE.txt,LICENSE,Original third-party license text retained with extracted vendor code.,1084,76e059a2918842ec5e53cf7c98a7361a244531037d070a7f500141962956f2e2
MobileKit,Documentation/plugin licenses/Splide/LICENSE.txt,02_MOBILEKIT/third_party_licenses/Splide/LICENSE.txt,LICENSE,Original third-party license text retained with extracted vendor code.,1081,484a35bd0dc21edec48b45d1d96db95eaf523eea420d4aae6162a16c3af26c5c
MobileKit,Documentation/plugin licenses/_Read_Me.txt,02_MOBILEKIT/third_party_licenses/_Read_Me.txt,LICENSE,Original third-party license text retained with extracted vendor code.,299,14a654be65ecc9d1495273b525330364d9d6c29c5b9b4b3fa6bbdf976ab44316
