symbol,occurrences,distinct_components,host_present,components,files
App\Domains\WorkCore\System\Modules\People\Domain\Onboarding\OnboardingState,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/People/Domain/Onboarding/OnboardingState.php | host:app/Domains/WorkCore/System/Modules/People/Domain/Onboarding/OnboardingState.php
App\Domains\WorkCore\System\Modules\People\Domain\Onboarding\OnboardingTask,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/People/Domain/Onboarding/OnboardingTask.php | host:app/Domains/WorkCore/System/Modules/People/Domain/Onboarding/OnboardingTask.php
App\Domains\WorkCore\System\Modules\People\Domain\Performance\PerformanceObjective,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/People/Domain/Performance/PerformanceObjective.php | host:app/Domains/WorkCore/System/Modules/People/Domain/Performance/PerformanceObjective.php
App\Domains\WorkCore\System\Modules\People\Domain\Performance\PerformanceObjectiveState,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/People/Domain/Performance/PerformanceObjectiveState.php | host:app/Domains/WorkCore/System/Modules/People/Domain/Performance/PerformanceObjectiveState.php
App\Domains\WorkCore\System\Modules\People\Domain\Recruitment\JobApplication,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/People/Domain/Recruitment/JobApplication.php | host:app/Domains/WorkCore/System/Modules/People/Domain/Recruitment/JobApplication.php
App\Domains\WorkCore\System\Modules\People\Domain\Recruitment\JobApplicationState,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/People/Domain/Recruitment/JobApplicationState.php | host:app/Domains/WorkCore/System/Modules/People/Domain/Recruitment/JobApplicationState.php
App\Domains\WorkCore\System\Modules\People\Providers\WorkPeopleServiceProvider,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/People/Providers/WorkPeopleServiceProvider.php | host:app/Domains/WorkCore/System/Modules/People/Providers/WorkPeopleServiceProvider.php
App\Domains\WorkCore\System\Modules\Premises\AI\PremisesToolRegistry,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/Premises/AI/PremisesToolRegistry.php | host:app/Domains/WorkCore/System/Modules/Premises/AI/PremisesToolRegistry.php
App\Domains\WorkCore\System\Modules\Premises\Actions\AddPremisesHazard,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/Premises/Actions/AddPremisesHazard.php | host:app/Domains/WorkCore/System/Modules/Premises/Actions/AddPremisesHazard.php
App\Domains\WorkCore\System\Modules\Premises\Actions\ApprovePremises,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/Premises/Actions/ApprovePremises.php | host:app/Domains/WorkCore/System/Modules/Premises/Actions/ApprovePremises.php
App\Domains\WorkCore\System\Modules\Premises\Actions\ArchivePremises,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/Premises/Actions/ArchivePremises.php | host:app/Domains/WorkCore/System/Modules/Premises/Actions/ArchivePremises.php
App\Domains\WorkCore\System\Modules\Premises\Actions\CreatePremises,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/Premises/Actions/CreatePremises.php | host:app/Domains/WorkCore/System/Modules/Premises/Actions/CreatePremises.php
App\Domains\WorkCore\System\Modules\Premises\Actions\CreatePremisesAccessPoint,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/Premises/Actions/CreatePremisesAccessPoint.php | host:app/Domains/WorkCore/System/Modules/Premises/Actions/CreatePremisesAccessPoint.php
App\Domains\WorkCore\System\Modules\Premises\Actions\CreatePremisesServicePlan,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/Premises/Actions/CreatePremisesServicePlan.php | host:app/Domains/WorkCore/System/Modules/Premises/Actions/CreatePremisesServicePlan.php
App\Domains\WorkCore\System\Modules\Premises\Actions\CreatePremisesServiceWindow,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/Premises/Actions/CreatePremisesServiceWindow.php | host:app/Domains/WorkCore/System/Modules/Premises/Actions/CreatePremisesServiceWindow.php
App\Domains\WorkCore\System\Modules\Premises\Actions\CreatePremisesSpace,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/Premises/Actions/CreatePremisesSpace.php | host:app/Domains/WorkCore/System/Modules/Premises/Actions/CreatePremisesSpace.php
App\Domains\WorkCore\System\Modules\Premises\Actions\GetPremisesProfile,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/Premises/Actions/GetPremisesProfile.php | host:app/Domains/WorkCore/System/Modules/Premises/Actions/GetPremisesProfile.php
App\Domains\WorkCore\System\Modules\Premises\Actions\GetPremisesReadiness,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/Premises/Actions/GetPremisesReadiness.php | host:app/Domains/WorkCore/System/Modules/Premises/Actions/GetPremisesReadiness.php
App\Domains\WorkCore\System\Modules\Premises\Actions\LinkPremisesContact,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/Premises/Actions/LinkPremisesContact.php | host:app/Domains/WorkCore/System/Modules/Premises/Actions/LinkPremisesContact.php
App\Domains\WorkCore\System\Modules\Premises\Actions\LinkPremisesDocument,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/Premises/Actions/LinkPremisesDocument.php | host:app/Domains/WorkCore/System/Modules/Premises/Actions/LinkPremisesDocument.php
App\Domains\WorkCore\System\Modules\Premises\Actions\RecordPremisesMeterReading,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/Premises/Actions/RecordPremisesMeterReading.php | host:app/Domains/WorkCore/System/Modules/Premises/Actions/RecordPremisesMeterReading.php
App\Domains\WorkCore\System\Modules\Premises\Actions\RegisterPremisesIdentifier,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/Premises/Actions/RegisterPremisesIdentifier.php | host:app/Domains/WorkCore/System/Modules/Premises/Actions/RegisterPremisesIdentifier.php
App\Domains\WorkCore\System\Modules\Premises\Actions\ResolvePremisesHazard,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/Premises/Actions/ResolvePremisesHazard.php | host:app/Domains/WorkCore/System/Modules/Premises/Actions/ResolvePremisesHazard.php
App\Domains\WorkCore\System\Modules\Premises\Actions\SearchPremises,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/Premises/Actions/SearchPremises.php | host:app/Domains/WorkCore/System/Modules/Premises/Actions/SearchPremises.php
App\Domains\WorkCore\System\Modules\Premises\Application\Accommodation\Actions\AddAccommodationCharge,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/Premises/Application/Accommodation/Actions/AddAccommodationCharge.php | host:app/Domains/WorkCore/System/Modules/Premises/Application/Accommodation/Actions/AddAccommodationCharge.php
App\Domains\WorkCore\System\Modules\Premises\Application\Accommodation\Actions\ChangeAccommodationReservationStatus,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/Premises/Application/Accommodation/Actions/ChangeAccommodationReservationStatus.php | host:app/Domains/WorkCore/System/Modules/Premises/Application/Accommodation/Actions/ChangeAccommodationReservationStatus.php
App\Domains\WorkCore\System\Modules\Premises\Application\Accommodation\Actions\CheckInAccommodationStay,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/Premises/Application/Accommodation/Actions/CheckInAccommodationStay.php | host:app/Domains/WorkCore/System/Modules/Premises/Application/Accommodation/Actions/CheckInAccommodationStay.php
App\Domains\WorkCore\System\Modules\Premises\Application\Accommodation\Actions\CheckOutAccommodationStay,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/Premises/Application/Accommodation/Actions/CheckOutAccommodationStay.php | host:app/Domains/WorkCore/System/Modules/Premises/Application/Accommodation/Actions/CheckOutAccommodationStay.php
App\Domains\WorkCore\System\Modules\Premises\Application\Accommodation\Actions\CreateAccommodationReservation,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/Premises/Application/Accommodation/Actions/CreateAccommodationReservation.php | host:app/Domains/WorkCore/System/Modules/Premises/Application/Accommodation/Actions/CreateAccommodationReservation.php
App\Domains\WorkCore\System\Modules\Premises\Application\Accommodation\Actions\UpdateAccommodationHousekeeping,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/Premises/Application/Accommodation/Actions/UpdateAccommodationHousekeeping.php | host:app/Domains/WorkCore/System/Modules/Premises/Application/Accommodation/Actions/UpdateAccommodationHousekeeping.php
App\Domains\WorkCore\System\Modules\Premises\Application\Accommodation\Actions\UpsertAccommodationRatePlan,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/Premises/Application/Accommodation/Actions/UpsertAccommodationRatePlan.php | host:app/Domains/WorkCore/System/Modules/Premises/Application/Accommodation/Actions/UpsertAccommodationRatePlan.php
App\Domains\WorkCore\System\Modules\Premises\Application\Accommodation\ReadModels\GetAccommodationBoard,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/Premises/Application/Accommodation/ReadModels/GetAccommodationBoard.php | host:app/Domains/WorkCore/System/Modules/Premises/Application/Accommodation/ReadModels/GetAccommodationBoard.php
App\Domains\WorkCore\System\Modules\Premises\Application\Accommodation\ReadModels\GetAccommodationFolio,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/Premises/Application/Accommodation/ReadModels/GetAccommodationFolio.php | host:app/Domains/WorkCore/System/Modules/Premises/Application/Accommodation/ReadModels/GetAccommodationFolio.php
App\Domains\WorkCore\System\Modules\Premises\Application\Accommodation\ReadModels\SearchAccommodationAvailability,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/Premises/Application/Accommodation/ReadModels/SearchAccommodationAvailability.php | host:app/Domains/WorkCore/System/Modules/Premises/Application/Accommodation/ReadModels/SearchAccommodationAvailability.php
App\Domains\WorkCore\System\Modules\Premises\Application\Accommodation\Services\AccommodationActionSupport,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/Premises/Application/Accommodation/Services/AccommodationActionSupport.php | host:app/Domains/WorkCore/System/Modules/Premises/Application/Accommodation/Services/AccommodationActionSupport.php
App\Domains\WorkCore\System\Modules\Premises\Application\Accommodation\Services\AccommodationAvailabilityService,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/Premises/Application/Accommodation/Services/AccommodationAvailabilityService.php | host:app/Domains/WorkCore/System/Modules/Premises/Application/Accommodation/Services/AccommodationAvailabilityService.php
App\Domains\WorkCore\System\Modules\Premises\Application\Accommodation\Services\AccommodationOccupancyBridge,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/Premises/Application/Accommodation/Services/AccommodationOccupancyBridge.php | host:app/Domains/WorkCore/System/Modules/Premises/Application/Accommodation/Services/AccommodationOccupancyBridge.php
App\Domains\WorkCore\System\Modules\Premises\Application\Queries\GetPremiseComplianceOverviewQuery,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/Premises/Application/Queries/GetPremiseComplianceOverviewQuery.php | host:app/Domains/WorkCore/System/Modules/Premises/Application/Queries/GetPremiseComplianceOverviewQuery.php
App\Domains\WorkCore\System\Modules\Premises\Application\Queries\GetPremiseServiceReadinessQuery,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/Premises/Application/Queries/GetPremiseServiceReadinessQuery.php | host:app/Domains/WorkCore/System/Modules/Premises/Application/Queries/GetPremiseServiceReadinessQuery.php
App\Domains\WorkCore\System\Modules\Premises\Application\Queries\GetPremiseTimelineQuery,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/Premises/Application/Queries/GetPremiseTimelineQuery.php | host:app/Domains/WorkCore/System/Modules/Premises/Application/Queries/GetPremiseTimelineQuery.php
App\Domains\WorkCore\System\Modules\Premises\Console\Commands\GenerateVisitsCommand,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/Premises/Console/Commands/GenerateVisitsCommand.php | host:app/Domains/WorkCore/System/Modules/Premises/Console/Commands/GenerateVisitsCommand.php
App\Domains\WorkCore\System\Modules\Premises\Console\Commands\PmDoctorCommand,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/Premises/Console/Commands/PmDoctorCommand.php | host:app/Domains/WorkCore/System/Modules/Premises/Console/Commands/PmDoctorCommand.php
App\Domains\WorkCore\System\Modules\Premises\Console\Commands\RefreshComplianceCommand,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/Premises/Console/Commands/RefreshComplianceCommand.php | host:app/Domains/WorkCore/System/Modules/Premises/Console/Commands/RefreshComplianceCommand.php
App\Domains\WorkCore\System\Modules\Premises\Console\Commands\RetireLegacyInspectionsCommand,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/Premises/Console/Commands/RetireLegacyInspectionsCommand.php | host:app/Domains/WorkCore/System/Modules/Premises/Console/Commands/RetireLegacyInspectionsCommand.php
App\Domains\WorkCore\System\Modules\Premises\Console\ImportLegacyHousesUnitsCommand,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/Premises/Console/ImportLegacyHousesUnitsCommand.php | host:app/Domains/WorkCore/System/Modules/Premises/Console/ImportLegacyHousesUnitsCommand.php
App\Domains\WorkCore\System\Modules\Premises\Contracts\PremisesRepositoryContract,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/Premises/Contracts/PremisesRepositoryContract.php | host:app/Domains/WorkCore/System/Modules/Premises/Contracts/PremisesRepositoryContract.php
App\Domains\WorkCore\System\Modules\Premises\Data\PremisesData,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/Premises/Data/PremisesData.php | host:app/Domains/WorkCore/System/Modules/Premises/Data/PremisesData.php
App\Domains\WorkCore\System\Modules\Premises\Domain\Access\AccessCardRequestState,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/Premises/Domain/Access/AccessCardRequestState.php | host:app/Domains/WorkCore/System/Modules/Premises/Domain/Access/AccessCardRequestState.php
App\Domains\WorkCore\System\Modules\Premises\Domain\Access\AccessItemState,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/Premises/Domain/Access/AccessItemState.php | host:app/Domains/WorkCore/System/Modules/Premises/Domain/Access/AccessItemState.php
App\Domains\WorkCore\System\Modules\Premises\Domain\Accommodation\AccommodationDateWindow,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/Premises/Domain/Accommodation/AccommodationDateWindow.php | host:app/Domains/WorkCore/System/Modules/Premises/Domain/Accommodation/AccommodationDateWindow.php
App\Domains\WorkCore\System\Modules\Premises\Domain\Accommodation\AccommodationRateCalculator,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/Premises/Domain/Accommodation/AccommodationRateCalculator.php | host:app/Domains/WorkCore/System/Modules/Premises/Domain/Accommodation/AccommodationRateCalculator.php
App\Domains\WorkCore\System\Modules\Premises\Domain\Accommodation\AccommodationReservationState,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/Premises/Domain/Accommodation/AccommodationReservationState.php | host:app/Domains/WorkCore/System/Modules/Premises/Domain/Accommodation/AccommodationReservationState.php
App\Domains\WorkCore\System\Modules\Premises\Domain\Accommodation\AccommodationStayState,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/Premises/Domain/Accommodation/AccommodationStayState.php | host:app/Domains/WorkCore/System/Modules/Premises/Domain/Accommodation/AccommodationStayState.php
App\Domains\WorkCore\System\Modules\Premises\Domain\Accommodation\HousekeepingState,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/Premises/Domain/Accommodation/HousekeepingState.php | host:app/Domains/WorkCore/System/Modules/Premises/Domain/Accommodation/HousekeepingState.php
App\Domains\WorkCore\System\Modules\Premises\Domain\Agreements\AgreementFinanceLinkType,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/Premises/Domain/Agreements/AgreementFinanceLinkType.php | host:app/Domains/WorkCore/System/Modules/Premises/Domain/Agreements/AgreementFinanceLinkType.php
App\Domains\WorkCore\System\Modules\Premises\Domain\Agreements\AgreementState,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/Premises/Domain/Agreements/AgreementState.php | host:app/Domains/WorkCore/System/Modules/Premises/Domain/Agreements/AgreementState.php
App\Domains\WorkCore\System\Modules\Premises\Domain\Applications\ApplicationState,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/Premises/Domain/Applications/ApplicationState.php | host:app/Domains/WorkCore/System/Modules/Premises/Domain/Applications/ApplicationState.php
App\Domains\WorkCore\System\Modules\Premises\Domain\Applications\EnquiryState,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/Premises/Domain/Applications/EnquiryState.php | host:app/Domains/WorkCore/System/Modules/Premises/Domain/Applications/EnquiryState.php
App\Domains\WorkCore\System\Modules\Premises\Domain\Approvals\ApprovalPayloadSanitizer,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/Premises/Domain/Approvals/ApprovalPayloadSanitizer.php | host:app/Domains/WorkCore/System/Modules/Premises/Domain/Approvals/ApprovalPayloadSanitizer.php
App\Domains\WorkCore\System\Modules\Premises\Domain\Approvals\ApprovalRequestState,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/Premises/Domain/Approvals/ApprovalRequestState.php | host:app/Domains/WorkCore/System/Modules/Premises/Domain/Approvals/ApprovalRequestState.php
App\Domains\WorkCore\System\Modules\Premises\Domain\Communications\MessageVisibility,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/Premises/Domain/Communications/MessageVisibility.php | host:app/Domains/WorkCore/System/Modules/Premises/Domain/Communications/MessageVisibility.php
